id_visitante,pais_origen,edad,genero,destino,region,fecha_visita,dias_estadia,gasto_total,medio_transporte
V2615,Colombia,49,M,Sillustani,Puno,2024-06-03,9,3537.22,nan
V2616,Brasil,40,M,Miraflores,Lima,2023-11-20,13,3437.63,Auto
V2617,Colombia,49,F,Centro Histórico,Lima,2025-01-22,1,2930.76,Avión
V2618,España,44,M,Monasterio de Santa Catalina,Arequipa,2024-07-10,10,679.66,nan
V2619,España,31,M,Huacachina,Ica,2024-08-29,9,3521.26,Auto
V2620,Brasil,28,F,Islas Uros,Puno,2023-07-07,13,2592.48,Avión
V2621,Brasil,63,F,Barranco,Lima,2025-05-16,2,1605.99,Auto
V2622,Chile,27,F,Montaña 7 Colores,Cusco,2024-12-17,14,2081.51,Tren
V2623,España,34,F,Plaza de Armas,Arequipa,2023-08-19,1,2502.08,Tren
V2624,México,24,F,Islas Ballestas,Ica,2023-12-30,7,1649.3,nan
V2625,Chile,23,M,Barranco,Lima,2025-05-20,14,2496.78,Tren
V2626,EE.UU.,62,M,Plaza de Armas,Arequipa,2025-09-19,2,4343.14,Avión
V2627,Brasil,46,F,Plaza de Armas,Arequipa,2023-12-23,6,3746.38,Avión
V2628,Colombia,46,F,Centro Histórico,Lima,2024-09-01,3,2814.73,Tren
V2629,Brasil,27,F,Islas Ballestas,Ica,2025-01-07,2,1780.5,Bus
V2630,Perú,46,F,Miraflores,Lima,2024-11-19,15,1648.23,nan
V2631,México,19,M,Valle Sagrado,Cusco,2023-05-12,11,4011.88,Auto
V2632,Perú,36,M,Barranco,Lima,2025-03-10,13,2219.22,Avión
V2633,Chile,34,M,Huacachina,Ica,2024-12-08,9,2732.8,Avión
V2634,España,25,M,Montaña 7 Colores,Cusco,2025-09-21,15,1711.63,Tren
V2635,España,66,M,Monasterio de Santa Catalina,Arequipa,2025-05-06,10,3243.26,Bus
V2636,Perú,24,M,Sillustani,Puno,2024-06-17,5,1095.13,Avión
V2637,España,27,M,Cañón del Colca,Arequipa,2023-01-12,7,4302.21,Tren
V2638,Perú,36,M,Montaña 7 Colores,Cusco,2025-09-08,14,811.18,Auto
V2639,España,27,F,Barranco,Lima,2024-02-05,7,3745.71,Bus
V2640,Alemania,68,M,Centro Histórico,Lima,2024-01-17,10,1413.7,Avión
V2641,México,60,M,Monasterio de Santa Catalina,Arequipa,2023-09-04,13,3829.55,nan
V2642,Perú,43,F,Machu Picchu,Cusco,2024-11-18,4,715.75,Tren
V2643,Perú,58,M,Machu Picchu,Cusco,2023-07-16,2,968.36,Bus
V2644,España,56,F,Miraflores,Lima,2024-03-20,4,1547.66,Avión
V2645,Argentina,37,F,Barranco,Lima,2024-02-28,2,1519.19,Tren
V2646,Perú,66,F,Líneas de Nazca,Ica,2024-02-19,3,2894.51,Avión
V2647,España,61,M,Monasterio de Santa Catalina,Arequipa,2024-07-17,4,2068.38,Auto
V2648,Chile,30,F,Monasterio de Santa Catalina,Arequipa,2024-02-01,13,2423.78,nan
V2649,Argentina,24,F,Machu Picchu,Cusco,2023-03-20,11,359.13,Auto
V2650,Colombia,62,M,Lago Titicaca,Puno,2025-02-18,13,1665.8,Avión
V2651,Argentina,52,M,Centro Histórico,Lima,2025-01-22,9,320.58,Tren
V2652,Perú,33,M,Machu Picchu,Cusco,2024-09-27,3,734.79,Bus
V2653,Brasil,64,M,Islas Uros,Puno,2023-01-23,7,1224.61,Auto
V2654,Perú,29,F,Lago Titicaca,Puno,2024-01-19,5,620.38,Auto
V2655,Perú,54,F,Sillustani,Puno,2023-09-30,5,1553.75,Auto
V2656,España,37,M,Machu Picchu,Cusco,2023-09-19,11,4384.46,Avión
V2657,Argentina,41,M,Sillustani,Puno,2024-11-09,11,1532.36,Bus
V2658,Perú,18,M,Islas Uros,Puno,2025-08-23,1,1542.66,nan
V2659,EE.UU.,51,M,Monasterio de Santa Catalina,Arequipa,2023-01-15,12,782.08,Bus
V2660,España,50,F,Miraflores,Lima,2023-09-03,15,4221.08,Avión
V2661,EE.UU.,69,M,Plaza de Armas,Arequipa,2025-01-08,8,1953.85,nan
V2662,Perú,48,F,Islas Ballestas,Ica,2024-01-16,11,1212.35,Tren
V2663,Perú,23,M,Huacachina,Ica,2023-09-17,2,1689.06,Bus
V2664,Perú,64,M,Islas Ballestas,Ica,2024-02-20,5,650.71,Avión
V2665,Perú,19,F,Cañón del Colca,Arequipa,2025-04-18,4,1208.87,Avión
V2666,Chile,59,M,Islas Uros,Puno,2025-08-13,11,1894.49,Tren
V2667,Brasil,41,F,Montaña 7 Colores,Cusco,2023-06-30,15,843.15,nan
V2668,Brasil,22,F,Miraflores,Lima,2023-10-11,1,2304.93,Avión
V2669,Perú,53,F,Líneas de Nazca,Ica,2025-01-24,12,1213.72,Auto
V2670,Perú,48,F,Monasterio de Santa Catalina,Arequipa,2025-09-21,14,764.62,Bus
V2671,EE.UU.,70,F,Barranco,Lima,2025-06-14,13,2026.93,Tren
V2672,Perú,53,F,Islas Ballestas,Ica,2025-03-12,9,333.46,nan
V2673,Perú,60,M,Líneas de Nazca,Ica,2024-04-05,15,640.29,Avión
V2674,México,36,M,Islas Uros,Puno,2025-03-07,6,4461.9,Tren
V2675,Perú,64,F,Plaza de Armas,Arequipa,2025-06-23,8,2674.92,Tren
V2676,Perú,22,M,Huacachina,Ica,2025-07-28,7,1996.56,Bus
V2677,Colombia,43,M,Plaza de Armas,Arequipa,2023-06-14,8,4153.71,Bus
V2678,Perú,67,F,Islas Ballestas,Ica,2023-11-19,11,413.74,Avión
V2679,España,40,F,Centro Histórico,Lima,2024-09-08,9,2250.59,nan
V2680,Colombia,46,F,Sillustani,Puno,2025-04-03,5,2693.8,Tren
V2681,Colombia,21,F,Huacachina,Ica,2025-06-01,1,1119.96,Auto
V2682,Perú,62,M,Barranco,Lima,2023-09-29,14,1113.3,nan
V2683,Colombia,53,F,Islas Uros,Puno,2025-04-27,15,1717.23,Bus
V2684,Perú,39,M,Monasterio de Santa Catalina,Arequipa,2023-12-12,15,1381.92,nan
V2685,Perú,51,M,Valle Sagrado,Cusco,2024-01-12,2,2199.9,Bus
V2686,Perú,27,F,Cañón del Colca,Arequipa,2023-12-02,1,2435.57,nan
V2687,Chile,43,F,Huacachina,Ica,2024-08-11,10,1496.16,Auto
V2688,Chile,21,M,Barranco,Lima,2023-05-27,4,2320.04,nan
V2689,España,25,M,Barranco,Lima,2024-09-05,15,1790.6,nan
V2690,Chile,45,F,Islas Uros,Puno,2023-12-18,3,1084.53,Avión
V2691,Perú,70,M,Plaza de Armas,Arequipa,2023-10-08,4,1340.22,nan
V2692,Perú,26,F,Islas Uros,Puno,2025-09-14,15,841.65,Avión
V2693,Perú,18,F,Islas Uros,Puno,2024-12-12,8,1944.1,Avión
V2694,Perú,43,F,Islas Ballestas,Ica,2025-01-01,12,2043.06,Avión
V2695,Perú,47,M,Islas Ballestas,Ica,2023-05-20,1,2588.36,Avión
V2696,Perú,22,F,Valle Sagrado,Cusco,2024-08-04,6,2442.92,Tren
V2697,España,60,M,Montaña 7 Colores,Cusco,2025-04-18,11,883.19,Tren
V2698,Perú,70,F,Centro Histórico,Lima,2024-09-08,9,347.2,nan
V2699,Colombia,28,M,Cañón del Colca,Arequipa,2023-03-28,9,3508.66,nan
V2700,Perú,30,M,Miraflores,Lima,2024-10-20,1,1778.68,Auto
V2701,Perú,53,M,Huacachina,Ica,2023-01-12,3,1934.02,nan
V2702,España,58,F,Barranco,Lima,2024-02-22,4,2085.98,Bus
V2703,Perú,58,F,Miraflores,Lima,2023-04-29,11,682.12,Avión
V2704,Perú,55,F,Barranco,Lima,2025-09-03,13,1766.18,Tren
V2705,Colombia,38,M,Valle Sagrado,Cusco,2024-08-31,2,2343.04,Avión
V2706,Chile,53,M,Valle Sagrado,Cusco,2025-08-24,7,1381.94,Tren
V2707,Perú,27,M,Sillustani,Puno,2024-11-15,4,1405.57,Tren
V2708,España,32,F,Valle Sagrado,Cusco,2023-11-23,8,1015.87,Tren
V2709,Alemania,62,M,Barranco,Lima,2025-04-11,14,2717.77,nan
V2710,Chile,36,F,Monasterio de Santa Catalina,Arequipa,2023-11-17,15,4455.96,Bus
V2711,México,58,F,Centro Histórico,Lima,2024-10-18,15,1936.94,Bus
V2712,España,38,F,Lago Titicaca,Puno,2024-06-17,4,4008.6,Avión
V2713,Perú,55,F,Líneas de Nazca,Ica,2024-10-06,2,1524.75,nan
V2714,Perú,37,M,Plaza de Armas,Arequipa,2025-03-12,8,2937.94,Bus
V2715,Chile,29,M,Centro Histórico,Lima,2025-03-29,4,2968.69,Avión
V2716,España,45,F,Machu Picchu,Cusco,2024-11-01,5,1893.8,Auto
V2717,México,34,F,Monasterio de Santa Catalina,Arequipa,2023-10-30,5,1247.41,nan
V2718,Perú,47,F,Centro Histórico,Lima,2024-02-08,6,2407.61,Avión
V2719,Chile,22,M,Miraflores,Lima,2023-10-29,9,1044.99,Tren
V2720,España,48,M,Lago Titicaca,Puno,2023-09-01,9,3019.76,Bus
V2721,Perú,38,M,Plaza de Armas,Arequipa,2024-09-18,4,2270.73,nan
V2722,EE.UU.,19,F,Islas Uros,Puno,2023-11-17,15,4209.76,nan
V2723,Chile,42,M,Centro Histórico,Lima,2023-07-04,8,1496.65,Auto
V2724,España,57,F,Valle Sagrado,Cusco,2023-02-26,2,708.59,Tren
V2725,Perú,37,F,Islas Uros,Puno,2024-10-02,14,902.67,Avión
V2726,Argentina,56,F,Valle Sagrado,Cusco,2023-04-13,5,3566.41,Avión
V2727,Colombia,30,M,Líneas de Nazca,Ica,2025-08-14,10,1522.52,nan
V2728,Perú,61,M,Líneas de Nazca,Ica,2023-07-27,1,955.78,Bus
V2729,Chile,60,M,Miraflores,Lima,2023-04-17,5,3198.87,Auto
V2730,Perú,22,M,Islas Uros,Puno,2025-05-05,9,726.75,Bus
V2731,España,60,F,Lago Titicaca,Puno,2024-02-06,15,2627.05,nan
V2732,Perú,56,M,Monasterio de Santa Catalina,Arequipa,2023-06-23,6,1803.96,Tren
V2733,Colombia,24,F,Líneas de Nazca,Ica,2023-12-16,7,3525.72,Auto
V2734,México,53,M,Lago Titicaca,Puno,2024-11-07,12,3291.97,Auto
V2735,Chile,39,M,Montaña 7 Colores,Cusco,2023-11-18,7,1269.81,Bus
V2736,Perú,56,M,Machu Picchu,Cusco,2023-05-15,10,1463.6,Auto
V2737,Brasil,24,F,Montaña 7 Colores,Cusco,2024-04-12,2,2140.06,nan
V2738,EE.UU.,32,F,Lago Titicaca,Puno,2025-01-01,14,1979.56,Bus
V2739,Perú,64,M,Sillustani,Puno,2023-07-19,3,483.37,nan
V2740,México,32,F,Islas Uros,Puno,2024-07-11,15,3604.91,Avión
V2741,Perú,37,F,Islas Ballestas,Ica,2025-05-26,12,1516.32,Tren
V2742,Alemania,62,F,Islas Ballestas,Ica,2023-08-05,6,1086.62,nan
V2743,Colombia,55,M,Lago Titicaca,Puno,2025-07-23,12,2862.81,nan
V2744,EE.UU.,65,F,Barranco,Lima,2023-09-24,14,3059.35,nan
V2745,EE.UU.,22,F,Sillustani,Puno,2025-07-29,14,928.44,Avión
V2746,Chile,66,M,Valle Sagrado,Cusco,2024-12-23,9,2159.31,nan
V2747,España,46,M,Cañón del Colca,Arequipa,2023-03-30,9,4300.55,Tren
V2748,Chile,24,M,Miraflores,Lima,2025-03-11,14,1805.68,Auto
V2749,Colombia,25,M,Islas Ballestas,Ica,2023-12-17,14,3977.31,Bus
V2750,Perú,24,F,Barranco,Lima,2025-07-19,7,2767.47,Auto
V2751,Brasil,42,F,Monasterio de Santa Catalina,Arequipa,2023-06-08,8,2925.86,Avión
V2752,Argentina,44,F,Montaña 7 Colores,Cusco,2025-06-26,9,2274.69,Avión
V2753,Argentina,21,F,Islas Ballestas,Ica,2023-12-03,14,1547.98,Bus
V2754,Perú,52,M,Centro Histórico,Lima,2023-05-12,9,2057.88,Bus
V2755,Francia,45,M,Huacachina,Ica,2024-11-11,7,3831.63,Auto
V2756,Perú,33,M,Valle Sagrado,Cusco,2023-11-16,6,1247.09,Auto
V2757,Chile,65,M,Montaña 7 Colores,Cusco,2025-05-22,2,2668.62,nan
V2758,EE.UU.,61,F,Montaña 7 Colores,Cusco,2024-12-10,15,1674.61,nan
V2759,Perú,51,F,Islas Ballestas,Ica,2024-03-20,6,1749.09,Tren
V2760,Perú,18,F,Cañón del Colca,Arequipa,2024-05-04,8,739.71,Bus
V2761,Perú,27,F,Montaña 7 Colores,Cusco,2023-07-01,10,317.44,Tren
V2762,Perú,55,M,Plaza de Armas,Arequipa,2023-11-11,5,1792.94,Tren
V2763,EE.UU.,30,M,Huacachina,Ica,2023-08-28,10,1922.89,Bus
V2764,Perú,70,F,Huacachina,Ica,2025-02-12,12,1929.38,Avión
V2765,España,66,F,Sillustani,Puno,2023-08-03,2,4214.89,nan
V2766,España,70,M,Plaza de Armas,Arequipa,2023-04-02,2,3038.68,nan
V2767,Perú,61,F,Barranco,Lima,2024-07-09,13,272.52,Auto
V2768,España,39,F,Sillustani,Puno,2024-04-14,1,808.85,nan
V2769,EE.UU.,43,M,Machu Picchu,Cusco,2023-03-18,3,520.35,Auto
V2770,Chile,33,F,Islas Uros,Puno,2024-07-11,13,1958.32,nan
V2771,Colombia,35,F,Centro Histórico,Lima,2025-01-23,11,1631.73,Auto
V2772,EE.UU.,35,F,Barranco,Lima,2024-09-16,7,2197.76,nan
V2773,México,57,F,Monasterio de Santa Catalina,Arequipa,2024-05-14,8,3513.0,Avión
V2774,Chile,52,F,Lago Titicaca,Puno,2025-08-15,8,2718.21,Auto
V2775,Chile,18,F,Huacachina,Ica,2024-11-25,7,559.65,Avión
V2776,Chile,62,F,Barranco,Lima,2023-01-14,8,3692.74,Auto
V2777,Chile,22,F,Miraflores,Lima,2025-09-02,11,2383.78,Tren
V2778,Perú,66,F,Barranco,Lima,2023-05-18,11,1542.34,Bus
V2779,Perú,40,M,Miraflores,Lima,2025-06-26,10,1753.57,Bus
V2780,Perú,69,F,Islas Ballestas,Ica,2024-07-27,1,1244.05,Avión
V2781,Perú,66,F,Monasterio de Santa Catalina,Arequipa,2023-07-03,3,1448.63,Avión
V2782,España,59,M,Islas Ballestas,Ica,2024-08-29,5,1745.9,Tren
V2783,España,25,F,Monasterio de Santa Catalina,Arequipa,2023-08-06,1,813.1,Auto
V2784,Perú,27,F,Cañón del Colca,Arequipa,2023-07-08,14,1611.3,Avión
V2785,Colombia,70,M,Islas Ballestas,Ica,2025-01-04,14,2769.82,nan
V2786,Argentina,52,M,Cañón del Colca,Arequipa,2025-06-11,6,4007.55,Tren
V2787,España,41,F,Miraflores,Lima,2024-11-06,11,2636.74,nan
V2788,Perú,31,F,Montaña 7 Colores,Cusco,2025-09-02,12,384.85,Avión
V2789,Chile,53,M,Islas Uros,Puno,2025-02-23,13,1898.22,Auto
V2790,Perú,30,M,Valle Sagrado,Cusco,2024-05-10,4,2704.19,Bus
V2791,Perú,51,M,Valle Sagrado,Cusco,2024-08-04,15,209.43,Avión
V2792,Perú,26,F,Barranco,Lima,2024-02-01,12,1142.15,Bus
V2793,Brasil,27,M,Islas Uros,Puno,2024-04-23,10,1863.54,Tren
V2794,Chile,23,F,Valle Sagrado,Cusco,2024-09-10,4,3938.96,Auto
V2795,Argentina,32,M,Lago Titicaca,Puno,2025-01-07,1,977.03,Tren
V2796,Brasil,58,M,Islas Ballestas,Ica,2024-06-26,10,1481.43,Auto
V2797,Perú,48,F,Monasterio de Santa Catalina,Arequipa,2023-01-11,10,1297.61,nan
V2798,Perú,66,F,Barranco,Lima,2025-07-05,10,791.11,Bus
V2799,Colombia,46,M,Lago Titicaca,Puno,2024-02-27,14,3986.17,Bus
V2800,Argentina,31,F,Islas Uros,Puno,2024-04-06,9,1158.77,Avión
V2801,Perú,22,F,Cañón del Colca,Arequipa,2024-10-20,7,1581.88,Auto
V2802,Perú,45,F,Cañón del Colca,Arequipa,2024-02-29,6,2723.33,Tren
V2803,España,50,M,Plaza de Armas,Arequipa,2025-05-26,4,1367.54,nan
V2804,Perú,35,M,Plaza de Armas,Arequipa,2023-07-20,12,633.33,Auto
V2805,Argentina,56,M,Centro Histórico,Lima,2023-02-06,5,573.75,nan
V2806,Perú,61,M,Cañón del Colca,Arequipa,2023-09-23,13,1043.64,Avión
V2807,Chile,46,M,Valle Sagrado,Cusco,2024-01-27,15,4447.32,Bus
V2808,Perú,57,M,Centro Histórico,Lima,2025-04-13,12,1931.13,Bus
V2809,Brasil,46,M,Líneas de Nazca,Ica,2025-02-05,6,1320.91,Auto
V2810,Perú,35,M,Barranco,Lima,2025-06-26,9,2453.7,Tren
V2811,Chile,20,M,Monasterio de Santa Catalina,Arequipa,2025-03-16,2,2656.07,Tren
V2812,Chile,38,F,Islas Ballestas,Ica,2024-06-14,13,2904.26,Avión
V2813,Brasil,31,M,Cañón del Colca,Arequipa,2023-07-16,2,3218.98,Tren
V2814,EE.UU.,29,F,Sillustani,Puno,2023-10-04,10,1485.23,nan
V2815,Perú,49,F,Cañón del Colca,Arequipa,2025-01-04,12,1392.43,Avión
V2816,Brasil,58,F,Cañón del Colca,Arequipa,2024-10-04,15,3494.4,Auto
V2817,Perú,23,F,Islas Uros,Puno,2024-11-21,1,1930.56,nan
V2818,Perú,53,M,Monasterio de Santa Catalina,Arequipa,2023-03-17,3,241.17,Bus
V2819,Perú,65,F,Centro Histórico,Lima,2024-02-23,1,1874.41,nan
V2820,EE.UU.,40,M,Machu Picchu,Cusco,2024-09-18,3,3479.8,nan
V2821,Perú,54,F,Cañón del Colca,Arequipa,2023-06-29,8,1738.51,nan
V2822,EE.UU.,30,F,Sillustani,Puno,2024-03-25,12,4473.39,Tren
V2823,Brasil,27,M,Plaza de Armas,Arequipa,2023-09-06,10,3307.58,Auto
V2824,Chile,63,M,Centro Histórico,Lima,2023-12-30,9,2064.61,Bus
V2825,Perú,47,F,Machu Picchu,Cusco,2024-01-09,13,312.4,Avión
V2826,Argentina,29,M,Islas Ballestas,Ica,2023-12-30,11,3783.26,Avión
V2827,Colombia,49,F,Islas Ballestas,Ica,2023-06-09,5,669.57,nan
V2828,Perú,68,F,Sillustani,Puno,2024-08-03,12,2565.28,Auto
V2829,Perú,55,F,Lago Titicaca,Puno,2024-01-11,14,1811.95,nan
V2830,EE.UU.,56,F,Islas Ballestas,Ica,2025-09-10,7,2146.37,Tren
V2831,Chile,38,F,Montaña 7 Colores,Cusco,2023-04-11,13,1571.0,Auto
V2832,España,30,F,Plaza de Armas,Arequipa,2025-01-08,1,1613.82,nan
V2833,Perú,61,F,Huacachina,Ica,2025-08-25,11,1754.76,nan
V2834,España,70,M,Monasterio de Santa Catalina,Arequipa,2024-02-25,12,4285.3,nan
V2835,Perú,43,F,Plaza de Armas,Arequipa,2023-10-15,7,1869.18,Tren
V2836,Argentina,43,F,Miraflores,Lima,2023-12-07,9,767.42,nan
V2837,Perú,26,F,Huacachina,Ica,2025-05-24,13,1160.93,nan
V2838,España,23,M,Líneas de Nazca,Ica,2023-10-03,15,2072.4,Tren
V2839,Colombia,32,F,Montaña 7 Colores,Cusco,2023-01-21,7,2364.45,Tren
V2840,EE.UU.,66,M,Huacachina,Ica,2023-01-24,10,2640.78,Avión
V2841,EE.UU.,59,F,Sillustani,Puno,2023-10-12,11,4365.55,Auto
V2842,Perú,50,M,Lago Titicaca,Puno,2024-11-01,3,2401.96,Auto
V2843,Chile,31,M,Valle Sagrado,Cusco,2024-06-18,7,1357.03,Avión
V2844,Chile,22,M,Montaña 7 Colores,Cusco,2024-07-04,10,751.58,Auto
V2845,Chile,47,F,Sillustani,Puno,2024-10-24,13,912.3,Auto
V2846,Perú,61,F,Monasterio de Santa Catalina,Arequipa,2023-07-09,14,2201.54,Tren
V2847,Argentina,52,F,Monasterio de Santa Catalina,Arequipa,2025-02-02,4,2962.51,nan
V2848,Chile,36,M,Plaza de Armas,Arequipa,2025-04-05,15,2550.49,nan
V2849,Perú,58,F,Huacachina,Ica,2023-01-06,2,207.7,Avión
V2850,Alemania,28,M,Machu Picchu,Cusco,2023-06-28,3,3158.94,Bus
V2851,Alemania,26,M,Sillustani,Puno,2025-04-12,2,2774.08,Tren
V2852,México,50,M,Miraflores,Lima,2023-06-03,2,1948.18,Avión
V2853,Perú,55,F,Barranco,Lima,2024-10-04,11,246.03,Bus
V2854,Perú,40,F,Machu Picchu,Cusco,2023-02-12,6,1774.42,Bus
V2855,Chile,65,F,Islas Uros,Puno,2023-12-15,14,864.15,Tren
V2856,Perú,59,M,Islas Ballestas,Ica,2023-09-29,4,1566.73,Bus
V2857,Perú,31,F,Monasterio de Santa Catalina,Arequipa,2025-01-28,9,450.65,nan
V2858,Argentina,38,M,Lago Titicaca,Puno,2024-07-07,14,1455.57,nan
V2859,Chile,41,M,Cañón del Colca,Arequipa,2024-11-30,12,2891.9,Avión
V2860,EE.UU.,50,F,Sillustani,Puno,2023-08-07,4,3066.1,Bus
V2861,EE.UU.,43,F,Lago Titicaca,Puno,2024-11-03,1,2725.82,Auto
V2862,España,24,F,Sillustani,Puno,2025-04-13,11,4137.71,nan
V2863,Perú,31,M,Islas Uros,Puno,2025-08-07,6,1449.92,Tren
V2864,Chile,20,M,Monasterio de Santa Catalina,Arequipa,2024-04-24,4,604.42,Bus
V2865,Perú,50,F,Plaza de Armas,Arequipa,2023-02-07,9,2766.66,Avión
V2866,Perú,54,M,Plaza de Armas,Arequipa,2023-02-18,15,2329.09,Auto
V2867,Perú,49,M,Plaza de Armas,Arequipa,2024-08-23,3,2062.85,Bus
V2868,EE.UU.,69,M,Líneas de Nazca,Ica,2024-02-06,8,2281.68,Bus
V2869,Colombia,41,M,Plaza de Armas,Arequipa,2025-07-02,6,766.48,Tren
V2870,Perú,20,M,Centro Histórico,Lima,2024-01-11,3,431.41,Avión
V2871,Perú,34,F,Monasterio de Santa Catalina,Arequipa,2023-05-04,7,2824.69,Auto
V2872,Chile,21,M,Monasterio de Santa Catalina,Arequipa,2023-08-02,11,1010.77,Avión
V2873,Perú,36,M,Valle Sagrado,Cusco,2024-05-13,7,339.1,Tren
V2874,España,60,M,Monasterio de Santa Catalina,Arequipa,2024-11-08,10,1159.15,Tren
V2875,Perú,30,M,Cañón del Colca,Arequipa,2025-02-10,13,1505.03,Tren
V2876,Perú,47,M,Miraflores,Lima,2023-05-30,2,1627.24,Avión
V2877,EE.UU.,26,F,Valle Sagrado,Cusco,2025-02-07,12,1278.7,nan
V2878,Perú,49,F,Valle Sagrado,Cusco,2025-08-31,15,2282.7,Auto
V2879,EE.UU.,51,F,Islas Ballestas,Ica,2023-01-25,3,2738.75,Auto
V2880,EE.UU.,62,M,Barranco,Lima,2023-01-16,9,4109.84,Bus
V2881,Brasil,59,F,Montaña 7 Colores,Cusco,2024-06-19,5,3883.03,nan
V2882,Colombia,55,M,Monasterio de Santa Catalina,Arequipa,2023-02-13,3,3517.15,Bus
V2883,Perú,26,F,Monasterio de Santa Catalina,Arequipa,2023-07-27,11,690.67,Bus
V2884,EE.UU.,36,F,Islas Uros,Puno,2025-02-16,4,2280.06,Avión
V2885,Perú,25,F,Islas Uros,Puno,2025-01-02,10,2145.81,Avión
V2886,EE.UU.,29,M,Sillustani,Puno,2024-05-30,15,360.74,Tren
V2887,EE.UU.,68,M,Lago Titicaca,Puno,2023-03-14,2,606.69,Avión
V2888,México,70,F,Islas Uros,Puno,2024-07-18,3,1996.13,Tren
V2889,Perú,54,F,Centro Histórico,Lima,2023-12-13,13,827.66,Bus
V2890,EE.UU.,33,F,Monasterio de Santa Catalina,Arequipa,2023-01-05,5,3493.02,Auto
V2891,Perú,50,F,Sillustani,Puno,2025-02-21,12,264.33,nan
V2892,España,31,F,Plaza de Armas,Arequipa,2024-02-20,12,2962.15,Auto
V2893,EE.UU.,65,F,Líneas de Nazca,Ica,2023-06-05,6,2983.92,Auto
V2894,Colombia,69,M,Montaña 7 Colores,Cusco,2025-07-25,5,4096.17,nan
V2895,Perú,64,M,Monasterio de Santa Catalina,Arequipa,2023-05-03,3,2043.27,Auto
V2896,Perú,37,M,Centro Histórico,Lima,2025-03-09,15,2064.62,Bus
V2897,Perú,36,F,Líneas de Nazca,Ica,2024-10-26,6,895.6,Auto
V2898,México,57,M,Lago Titicaca,Puno,2024-11-20,15,3369.54,Avión
V2899,Perú,38,F,Islas Ballestas,Ica,2023-02-25,9,2151.96,Tren
V2900,Francia,24,F,Miraflores,Lima,2024-02-23,15,864.49,Tren
V2901,Perú,30,M,Islas Uros,Puno,2024-09-09,13,1380.35,Tren
V2902,Perú,60,M,Huacachina,Ica,2023-12-21,3,480.83,Avión
V2903,España,57,M,Líneas de Nazca,Ica,2024-03-01,12,1309.42,Auto
V2904,Chile,62,F,Barranco,Lima,2025-09-08,13,2819.15,Bus
V2905,Perú,27,M,Miraflores,Lima,2024-04-16,11,1841.54,Bus
V2906,España,59,F,Machu Picchu,Cusco,2025-01-16,15,4205.41,Avión
V2907,Perú,52,F,Plaza de Armas,Arequipa,2023-02-23,3,2811.05,nan
V2908,España,31,M,Miraflores,Lima,2024-09-09,13,2290.47,Auto
V2909,Perú,68,M,Montaña 7 Colores,Cusco,2025-07-03,14,423.44,Bus
V2910,México,66,M,Sillustani,Puno,2024-06-21,12,1699.55,Bus
V2911,Brasil,38,M,Miraflores,Lima,2023-07-08,5,2153.93,Avión
V2912,EE.UU.,58,F,Lago Titicaca,Puno,2024-04-20,10,3975.89,Bus
V2913,Perú,22,F,Lago Titicaca,Puno,2023-11-19,1,2575.42,Tren
V2914,Colombia,69,F,Centro Histórico,Lima,2025-04-28,14,817.56,Tren
V2915,Perú,70,M,Centro Histórico,Lima,2025-05-30,3,1413.28,Bus
V2916,Perú,62,F,Líneas de Nazca,Ica,2023-08-01,5,1300.43,nan
V2917,Chile,34,M,Huacachina,Ica,2025-08-19,14,1737.27,Avión
V2918,España,40,F,Barranco,Lima,2025-06-14,13,3880.05,Avión
V2919,EE.UU.,28,M,Islas Uros,Puno,2025-02-12,6,1887.63,Tren
V2920,Francia,30,M,Monasterio de Santa Catalina,Arequipa,2023-08-21,8,3549.19,nan
V2921,Argentina,28,M,Huacachina,Ica,2024-09-25,1,1279.93,Tren
V2922,Argentina,54,F,Machu Picchu,Cusco,2025-02-17,4,1415.47,Auto
V2923,Perú,39,F,Centro Histórico,Lima,2024-03-13,1,2671.51,Auto
V2924,Perú,40,F,Montaña 7 Colores,Cusco,2025-08-03,9,2710.17,nan
V2925,Argentina,62,M,Islas Ballestas,Ica,2023-10-14,15,2167.0,Auto
V2926,Chile,61,F,Centro Histórico,Lima,2023-02-09,9,3580.83,Auto
V2927,Perú,24,F,Islas Uros,Puno,2023-08-21,3,2644.21,Bus
V2928,Perú,22,M,Barranco,Lima,2023-01-30,7,849.23,Avión
V2929,Colombia,23,M,Barranco,Lima,2024-05-02,12,2652.99,Avión
V2930,Chile,30,F,Montaña 7 Colores,Cusco,2024-11-02,13,3135.79,Bus
V2931,Perú,24,F,Huacachina,Ica,2024-02-29,1,1480.63,Tren
V2932,Colombia,44,M,Islas Ballestas,Ica,2025-05-08,9,1238.07,Bus
V2933,Francia,41,F,Cañón del Colca,Arequipa,2024-01-13,6,3646.72,Auto
V2934,Chile,47,M,Miraflores,Lima,2024-11-16,5,1845.63,Tren
V2935,Perú,53,F,Barranco,Lima,2023-12-31,10,2422.68,Tren
V2936,Perú,64,M,Machu Picchu,Cusco,2024-07-23,1,1107.57,Avión
V2937,Alemania,66,M,Monasterio de Santa Catalina,Arequipa,2024-02-04,2,4099.28,nan
V2938,Chile,53,M,Barranco,Lima,2024-09-08,5,1638.35,Auto
V2939,Brasil,22,F,Líneas de Nazca,Ica,2025-03-11,13,4035.23,Bus
